Temperature,Sound,Heartbeat,X1,Y1,Z1,X2,Y2,Z2,Classification,Feedback
5041,32,-1,56,-1344,-16412,-2324,-1,-1,-1,100,Happy
5040,32,1,56,-1280,-16472,-2240,1344,-7384,-15648,100,Happy
504,33,-1,52,532,-16592,-2200,-1,-1,-1,150,Happy
5039,36,1,56,-852,-16512,-2452,1284,-7380,-15716,250,Sad
5038,36,-1,56,-908,-16544,-2308,-1,-1,-1,250,Sad
5037,36,1,56,-832,-16524,-2268,1180,-7428,-15856,250,Sad
5036,36,-1,56,-780,-16584,-2256,-1,-1,-1,250,Sad
5035,-1,1,56,-1,-1,-1,1192,-7400,-15796,250,Sad
5034,36,-1,56,-784,-16512,-2440,-1,-1,-1,250,Sad
5033,36,-1,56,-836,-16524,-2236,-1,-1,-1,250,Sad
5032,-1,1,56,-1,-1,-1,1300,-7328,-15760,250,Fear
5031,36,1,56,-808,-16596,-2424,1192,-7456,-15552,250,Fear
5030,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
503,33,1,52,144,-16472,-2300,1244,-7396,-15820,150,Happy
5029,36,1,56,-844,-16516,-2412,1136,-7356,-15648,250,Fear
5028,36,1,56,-900,-16460,-2356,1112,-7372,-15540,250,Fear
5027,35,1,56,-852,-16520,-2368,1228,-7484,-15812,250,Fear
5026,35,1,56,-828,-16548,-2400,1140,-7436,-15688,250,Fear
5025,36,1,56,-824,-16472,-2496,1092,-7352,-15540,250,Fear
5024,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
5023,36,1,56,-848,-16436,-2364,1276,-7376,-15668,250,Sad
5022,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Sad
5021,36,1,56,-928,-16516,-2312,1268,-7372,-15800,250,Sad
5020,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Sad
502,34,1,52,784,-16532,-1776,1132,-7304,-15464,150,Happy
5019,35,1,56,-804,-16540,-2324,1192,-7440,-15580,200,Sad
5018,35,1,56,-840,-16524,-2476,1180,-7348,-15660,200,Sad
5017,36,-1,56,-880,-16532,-2400,-1,-1,-1,200,Sad
5016,-1,1,56,-1,-1,-1,1300,-7396,-15480,200,Sad
5015,35,1,56,-908,-16568,-2472,1240,-7364,-15652,200,Sad
5014,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
5013,35,1,56,-816,-16528,-2344,1260,-7472,-15616,200,Sad
5012,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
5011,35,1,56,-836,-16488,-2328,1156,-7324,-15568,200,Sad
5010,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
501,33,1,52,480,-16460,-2324,1244,-7352,-15660,150,Happy
5009,35,1,56,-792,-16460,-2456,1312,-7404,-15608,200,Sad
5008,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Sad
5007,35,1,56,-800,-16428,-2200,1168,-7468,-15460,200,Sad
5006,35,1,56,-728,-16596,-2384,1220,-7412,-15676,200,Sad
5005,35,1,56,-776,-16460,-2332,1204,-7360,-15664,200,Fear
5004,35,1,56,-904,-16524,-2288,1128,-7344,-15600,200,Fear
5003,35,1,56,-856,-16468,-2400,1224,-7212,-15496,200,Fear
5002,35,1,56,-880,-16508,-2380,1256,-7324,-15676,200,Fear
5001,35,1,56,-936,-16584,-2404,1268,-7252,-15508,200,Fear
5000,35,1,56,-736,-16580,-2308,1236,-7440,-15672,200,Fear
500,-1,-1,52,-1,-1,-1,-1,-1,-1,150,Happy
50,34,-1,72,-1064,-16548,-2376,-1,-1,-1,200,Fear
5,32,-1,60,-948,-16460,1148,-1,-1,-1,100,Happy
4999,35,1,56,-832,-16508,-2216,1268,-7236,-15784,150,Fear
4998,-1,1,56,-1,-1,-1,1348,-7340,-15748,150,Fear
4997,35,1,56,-728,-16504,-2152,1212,-7368,-15468,150,Angry
4996,35,-1,56,-896,-16564,-2304,-1,-1,-1,150,Angry
4995,35,1,56,-824,-16596,-2288,1232,-7352,-15604,150,Angry
4994,-1,1,56,-1,-1,-1,1196,-7404,-15712,150,Angry
4993,35,1,56,-880,-16492,-2344,1236,-7356,-15636,150,Happy
4992,35,1,56,-856,-16460,-2308,1156,-7360,-15620,150,Happy
4991,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
4990,35,-1,56,-736,-16528,-2368,-1,-1,-1,150,Happy
499,-1,1,52,-1,-1,-1,1280,-7432,-15528,100,Happy
4989,-1,1,56,-1,-1,-1,1156,-7384,-15700,150,Happy
4988,35,-1,56,-672,-16604,-2420,-1,-1,-1,150,Happy
4987,-1,1,56,-1,-1,-1,1276,-7336,-15636,150,Happy
4986,35,1,56,-1052,-16436,-2220,1260,-7404,-15664,150,Happy
4985,35,-1,56,-980,-16524,-2420,-1,-1,-1,150,Happy
4984,35,1,56,-940,-16504,-2248,1184,-7452,-15580,150,Happy
4983,35,-1,56,-932,-16460,-2340,-1,-1,-1,150,Happy
4982,35,1,56,-804,-16564,-2272,1304,-7276,-15704,150,Happy
4981,-1,1,56,-1,-1,-1,1248,-7372,-15664,150,Happy
4980,35,1,56,-820,-16620,-2408,1312,-7368,-15564,150,Happy
498,33,-1,52,380,-16648,-2424,-1,-1,-1,100,Happy
4979,35,1,56,-752,-16472,-2296,1216,-7328,-15776,100,Happy
4978,35,1,56,-732,-16564,-2268,1320,-7376,-15556,100,Happy
4977,35,1,56,-796,-16632,-2376,1208,-7328,-15604,100,Happy
4976,35,1,56,-876,-16524,-2224,1232,-7412,-15712,100,Happy
4975,35,-1,56,-952,-16460,-2380,-1,-1,-1,100,Happy
4974,-1,1,56,-1,-1,-1,1232,-7420,-15644,100,Happy
4973,35,1,64,-880,-16664,-2400,1112,-7428,-15548,100,Happy
4972,34,1,64,-884,-16660,-2464,1168,-7384,-15588,100,Happy
4971,-1,-1,64,-1,-1,-1,-1,-1,-1,100,Happy
4970,34,-1,64,-748,-16544,-2356,-1,-1,-1,100,Happy
497,-1,1,52,-1,-1,-1,1272,-7400,-15604,100,Happy
4969,-1,1,64,-1,-1,-1,1244,-7324,-15708,100,Happy
4968,34,-1,64,-896,-16504,-2332,-1,-1,-1,100,Happy
4967,-1,1,64,-1,-1,-1,1220,-7208,-15696,100,Happy
4966,35,-1,64,-820,-16560,-2388,-1,-1,-1,100,Happy
4965,-1,1,64,-1,-1,-1,1332,-7336,-15616,100,Happy
4964,34,-1,64,-904,-16488,-2292,-1,-1,-1,100,Happy
4963,34,1,64,-784,-16624,-2376,1252,-7404,-15816,100,Happy
4962,-1,-1,64,-1,-1,-1,-1,-1,-1,100,Happy
4961,34,1,64,-564,-16492,-2444,1244,-7380,-15496,100,Happy
4960,35,-1,64,-580,-16536,-2324,-1,-1,-1,100,Happy
496,33,-1,52,552,-16620,-2244,-1,-1,-1,100,Happy
4959,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
4958,35,1,72,-800,-16424,-2364,1276,-7480,-15616,250,Sad
4957,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
4956,35,1,72,-860,-16440,-2340,1208,-7384,-15712,250,Sad
4955,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
4954,35,1,72,-808,-16620,-2452,1172,-7324,-15508,250,Sad
4953,35,1,72,-772,-16500,-2316,1288,-7460,-15576,250,Sad
4952,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
4951,35,1,72,-860,-16476,-2616,1204,-7440,-15620,250,Sad
4950,35,1,72,-1160,-16480,-2412,1220,-7424,-15624,250,Sad
495,-1,1,52,-1,-1,-1,1228,-7336,-15552,100,Happy
4949,-1,1,72,-1,-1,-1,1144,-7416,-15528,250,Sad
4948,35,1,72,-916,-16616,-2432,1192,-7332,-15728,250,Sad
4947,-1,-1,72,-1,-1,-1,-1,-1,-1,250,Sad
4946,35,1,72,-980,-16568,-2408,1224,-7300,-15560,250,Sad
4945,-1,1,72,-1,-1,-1,1364,-7284,-15616,250,Sad
4944,35,1,72,-1028,-16468,-2452,1172,-7356,-15632,250,Sad
4943,-1,1,72,-1,-1,-1,1216,-7512,-15616,250,Sad
4942,34,1,72,-976,-16504,-2344,1284,-7460,-15636,250,Sad
4941,-1,1,72,-1,-1,-1,1168,-7388,-15480,250,Sad
4940,34,1,72,-924,-16496,-2308,1280,-7344,-15704,250,Sad
494,33,1,52,480,-16568,-2484,1236,-7272,-15728,100,Happy
4939,35,-1,72,-1016,-16460,-2420,-1,-1,-1,200,Sad
4938,35,1,72,-1072,-16532,-2468,1148,-7448,-15648,200,Sad
4937,34,1,72,-1024,-16560,-2468,1268,-7404,-15652,200,Sad
4936,34,1,72,-932,-16572,-2436,1276,-7288,-15676,200,Sad
4935,34,-1,72,-1088,-16548,-2396,-1,-1,-1,200,Fear
4934,34,1,72,-980,-16512,-2580,1164,-7368,-15728,200,Fear
4933,34,1,72,-1076,-16492,-2368,1280,-7336,-15748,200,Fear
4932,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
4931,-1,1,72,-1,-1,-1,1372,-7288,-15796,200,Fear
4930,34,-1,72,-1064,-16548,-2376,-1,-1,-1,200,Fear
493,32,1,52,380,-16556,-2296,1192,-7332,-15724,100,Happy
4929,34,1,72,-1224,-16504,-2416,1196,-7328,-15652,200,Fear
4928,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
4927,34,1,72,-1248,-16480,-2436,1188,-7408,-15672,200,Fear
4926,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
4925,34,1,72,-1264,-16536,-2436,1260,-7336,-15696,200,Fear
4924,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
4923,34,1,72,-1144,-16436,-2384,1160,-7360,-15564,200,Fear
4922,34,1,72,-1208,-16408,-2456,1332,-7460,-15748,200,Fear
4921,34,1,72,-1196,-16516,-2408,1292,-7440,-15700,200,Fear
4920,34,1,72,-1280,-16508,-2492,1296,-7404,-15684,200,Fear
492,32,1,52,368,-16552,-2324,1268,-7232,-15680,100,Happy
4919,34,1,72,-1396,-16512,-2332,1192,-7408,-15828,150,Fear
4918,34,-1,72,-1400,-16396,-2460,-1,-1,-1,150,Angry
4917,34,1,72,-1596,-16516,-2332,1272,-7364,-15580,150,Angry
4916,34,-1,72,-1540,-16456,-2448,-1,-1,-1,150,Angry
4915,34,1,72,-1744,-16448,-2388,1252,-7352,-15700,150,Angry
4914,34,1,56,-2636,-15304,-2156,1276,-7360,-15568,150,Angry
4913,34,-1,56,-1412,-16016,5000,-1,-1,-1,150,Angry
4912,34,-1,56,-1104,-16492,1020,-1,-1,-1,150,Angry
4911,34,-1,56,-1064,-16520,1044,-1,-1,-1,150,Angry
4910,34,-1,56,-1004,-16528,940,-1,-1,-1,150,Angry
491,-1,1,52,-1,-1,-1,1212,-7460,-15700,100,Happy
4909,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Angry
4908,33,-1,56,-848,-16524,1240,-1,-1,-1,150,Angry
4907,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Angry
4906,33,-1,56,-916,-16480,1148,-1,-1,-1,150,Angry
4905,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Angry
4904,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Angry
4903,33,-1,56,-888,-16444,1120,-1,-1,-1,150,Angry
4902,33,-1,56,-816,-16520,1260,-1,-1,-1,150,Angry
4901,33,-1,56,-860,-16552,1184,-1,-1,-1,150,Angry
4900,33,-1,56,-732,-16508,1288,-1,-1,-1,150,Angry
490,32,1,52,348,-16580,-2196,1212,-7344,-15460,100,Happy
49,34,1,72,-1224,-16504,-2416,1196,-7328,-15652,200,Fear
4899,33,-1,52,-848,-16436,1208,-1,-1,-1,100,Angry
4898,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Angry
4897,33,-1,52,-884,-16552,1092,-1,-1,-1,100,Angry
4896,-1,1,52,-1,-1,-1,1248,-7404,-15636,100,Happy
4895,33,1,52,-916,-16468,1168,1236,-7388,-15848,100,Happy
4894,33,1,52,-884,-16476,1112,1316,-7412,-15628,100,Happy
4893,33,1,52,-804,-16596,1184,1292,-7416,-15448,100,Happy
4892,-1,1,52,-1,-1,-1,1320,-7340,-15660,100,Happy
4891,33,-1,60,-884,-16532,1164,-1,-1,-1,100,Happy
4890,-1,1,60,-1,-1,-1,1228,-7388,-15616,100,Happy
489,32,1,52,560,-16712,-2292,1216,-7276,-15588,100,Happy
4889,-1,-1,60,-1,-1,-1,-1,-1,-1,100,Happy
4888,33,1,60,-688,-16528,1080,1300,-7316,-15724,100,Happy
4887,33,1,60,-852,-16448,1284,1216,-7388,-15564,100,Happy
4886,-1,-1,60,-1,-1,-1,-1,-1,-1,100,Happy
4885,32,-1,60,-948,-16460,1148,-1,-1,-1,100,Happy
4884,32,1,60,-860,-16536,1216,1132,-7340,-15720,100,Happy
4883,-1,-1,60,-1,-1,-1,-1,-1,-1,100,Happy
4882,-1,1,60,-1,-1,-1,1212,-7276,-15612,100,Happy
4881,32,1,60,-780,-16376,1232,1328,-7408,-15628,100,Happy
4880,32,1,60,-680,-16556,1280,1208,-7424,-15596,100,Happy
488,32,1,52,480,-16644,-2292,1268,-7372,-15764,100,Happy
4879,-1,1,68,-1,-1,-1,1192,-7308,-15736,150,Angry
4878,35,1,68,296,-16588,-2272,1332,-7408,-15628,150,Angry
4877,-1,1,68,-1,-1,-1,1236,-7356,-15756,150,Angry
4876,34,1,44,84,-16612,-2244,1204,-7436,-15660,150,Happy
4875,-1,1,44,-1,-1,-1,1264,-7268,-15552,150,Happy
4874,35,1,44,224,-16604,-2288,1284,-7328,-15624,150,Happy
4873,35,-1,44,732,-16484,-2376,-1,-1,-1,150,Happy
4872,-1,1,44,-1,-1,-1,1260,-7396,-15576,150,Happy
4871,35,1,44,172,-16608,-2336,1188,-7292,-15684,150,Happy
4870,-1,1,44,-1,-1,-1,1244,-7316,-15744,150,Happy
487,32,1,52,344,-16444,-2204,1172,-7388,-15752,100,Happy
4869,34,1,44,524,-16852,-2260,1260,-7348,-15728,100,Happy
4868,-1,1,44,-1,-1,-1,1212,-7328,-15688,100,Happy
4867,34,-1,44,320,-16644,-2280,-1,-1,-1,100,Happy
4866,-1,1,44,-1,-1,-1,1216,-7456,-15752,100,Happy
4865,-1,-1,44,-1,-1,-1,-1,-1,-1,100,Happy
4864,34,1,44,-64,-16552,-2324,1192,-7312,-15748,100,Happy
4863,34,1,44,-72,-16752,-2348,1320,-7396,-15764,100,Happy
4862,34,1,44,-316,-16568,-2308,1184,-7412,-15656,100,Happy
4861,34,-1,44,-248,-16624,-2296,-1,-1,-1,100,Happy
4860,34,1,44,-248,-16540,-2300,1208,-7452,-15624,100,Happy
486,-1,1,52,-1,-1,-1,1248,-7348,-15864,100,Happy
4859,34,1,44,-272,-16500,-2324,1344,-7328,-15636,100,Happy
4858,34,-1,44,-252,-16504,-2140,-1,-1,-1,100,Happy
4857,34,1,44,-224,-16560,-2412,1192,-7360,-15676,100,Happy
4856,34,1,44,-380,-16544,-2232,1204,-7440,-15572,100,Happy
4855,34,1,44,-364,-16604,-2360,1200,-7416,-15720,100,Happy
4854,-1,-1,72,-1,-1,-1,-1,-1,-1,100,Happy
4853,34,1,72,-460,-16460,-2484,1180,-7408,-15720,100,Happy
4852,34,-1,72,-884,-16432,-2412,-1,-1,-1,100,Happy
4851,34,1,72,-648,-16556,-2300,1208,-7324,-15604,100,Happy
4850,34,1,72,-1084,-16504,-2316,1260,-7344,-15612,100,Happy
485,32,1,52,464,-16624,-2260,1244,-7332,-15544,100,Happy
4849,35,-1,44,-760,-16552,-2316,-1,-1,-1,250,Sad
4848,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
4847,35,-1,44,-752,-16568,-2312,-1,-1,-1,250,Sad
4846,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
4845,35,-1,44,-760,-16468,-2416,-1,-1,-1,250,Sad
4844,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
4843,-1,-1,44,-1,-1,-1,-1,-1,-1,250,Sad
4842,35,-1,44,-652,-16484,-2372,-1,-1,-1,250,Sad
4841,35,-1,44,-632,-16556,-2380,-1,-1,-1,250,Sad
4840,35,-1,44,-692,-16520,-2268,-1,-1,-1,250,Sad
484,33,-1,52,368,-16524,-2456,-1,-1,-1,100,Happy
4839,35,-1,44,-712,-16484,-2380,-1,-1,-1,250,Sad
4838,35,-1,44,-660,-16584,-2276,-1,-1,-1,250,Sad
4837,35,-1,44,-664,-16572,-2504,-1,-1,-1,250,Sad
4836,35,-1,44,-756,-16624,-2380,-1,-1,-1,250,Sad
4835,35,-1,44,-636,-16516,-2360,-1,-1,-1,250,Sad
4834,35,1,56,-720,-16420,-2272,1200,-7452,-15636,250,Sad
4833,35,1,56,-708,-16572,-2316,1260,-7380,-15632,250,Fear
4832,-1,1,56,-1,-1,-1,1156,-7444,-15532,250,Fear
4831,35,1,56,-692,-16508,-2192,1252,-7352,-15680,250,Fear
4830,-1,-1,56,-1,-1,-1,-1,-1,-1,250,Fear
483,-1,1,68,-1,-1,-1,1356,-7388,-15656,100,Happy
4829,35,1,56,-736,-16460,-2352,1284,-7416,-15688,200,Fear
4828,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Fear
4827,-1,1,56,-1,-1,-1,1212,-7356,-15776,200,Fear
4826,35,1,56,-688,-16576,-2268,1264,-7436,-15532,200,Fear
4825,35,-1,56,-700,-16480,-2380,-1,-1,-1,200,Fear
4824,35,1,56,-696,-16456,-2380,1236,-7408,-15764,200,Fear
4823,35,-1,56,-600,-16452,-2316,-1,-1,-1,200,Fear
4822,-1,1,56,-1,-1,-1,1232,-7448,-15648,200,Fear
4821,35,-1,56,-772,-16580,-2420,-1,-1,-1,200,Fear
4820,34,1,56,-772,-16504,-2252,1260,-7352,-15632,200,Fear
482,32,1,68,188,-16328,-2568,1200,-7324,-15692,100,Happy
4819,-1,-1,56,-1,-1,-1,-1,-1,-1,200,Fear
4818,34,1,56,-764,-16552,-2340,1240,-7404,-15664,200,Fear
4817,34,1,56,-680,-16464,-2332,1268,-7440,-15692,200,Fear
4816,34,1,56,-628,-16476,-2240,1284,-7272,-15660,200,Angry
4815,-1,1,56,-1,-1,-1,1192,-7372,-15540,200,Angry
4814,34,1,56,-808,-16516,-2280,1244,-7396,-15716,200,Angry
4813,34,-1,56,-712,-16592,-2444,-1,-1,-1,200,Angry
4812,34,1,56,-832,-16580,-2272,1292,-7388,-15716,200,Angry
4811,34,1,56,-600,-16580,-2328,1272,-7356,-15552,200,Angry
4810,34,1,56,-760,-16472,-2280,1260,-7392,-15596,200,Angry
481,-1,-1,68,-1,-1,-1,-1,-1,-1,100,Happy
4809,-1,1,48,-1,-1,-1,1284,-7488,-15612,150,Angry
4808,34,-1,48,-612,-16468,-2332,-1,-1,-1,150,Angry
4807,34,1,48,-704,-16516,-2188,1260,-7452,-15448,150,Angry
4806,34,-1,48,-668,-16632,-2276,-1,-1,-1,150,Angry
4805,34,1,48,-620,-16496,-2320,1144,-7348,-15568,150,Angry
4804,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Angry
4803,34,1,48,-712,-16616,-2336,1260,-7416,-15648,150,Angry
4802,-1,1,48,-1,-1,-1,1160,-7420,-15484,150,Angry
4801,34,-1,48,-632,-16456,-2232,-1,-1,-1,150,Angry
4800,34,1,48,-628,-16512,-2264,1228,-7388,-15804,150,Angry
480,32,1,68,532,-16516,-2356,1272,-7360,-15756,100,Happy
48,-1,-1,72,-1,-1,-1,-1,-1,-1,200,Fear
4799,34,-1,48,-664,-16528,-2236,-1,-1,-1,150,Angry
4798,-1,1,48,-1,-1,-1,1240,-7440,-15560,150,Angry
4797,34,1,48,-712,-16520,-2292,1220,-7312,-15656,150,Angry
4796,-1,-1,48,-1,-1,-1,-1,-1,-1,150,Angry
4795,34,1,48,-620,-16488,-2436,1232,-7448,-15720,150,Angry
4794,33,1,48,-792,-16460,-2224,1144,-7372,-15592,150,Angry
4793,33,1,48,-756,-16492,-2300,1268,-7384,-15536,150,Angry
4792,33,1,48,-736,-16448,-2228,1280,-7404,-15548,150,Angry
4791,33,1,48,-804,-16460,-2376,1228,-7356,-15780,150,Angry
4790,33,1,48,-604,-16552,-2280,1232,-7476,-15684,150,Angry
479,36,1,48,-736,-16548,-2568,1296,-7288,-15604,250,Sad
4789,-1,1,48,-1,-1,-1,1184,-7444,-15688,100,Angry
4788,33,-1,48,-636,-16560,-2408,-1,-1,-1,100,Angry
4787,33,1,52,-604,-16584,-2308,1212,-7456,-15700,100,Happy
4786,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
4785,33,1,52,-888,-16592,-2448,1244,-7416,-15564,100,Happy
4784,33,1,52,-652,-16580,-2432,1276,-7440,-15596,100,Happy
4783,33,-1,52,-764,-16460,-2324,-1,-1,-1,100,Happy
4782,-1,1,52,-1,-1,-1,1244,-7292,-15636,100,Happy
4781,33,-1,52,-668,-16588,-2272,-1,-1,-1,100,Happy
4780,-1,1,52,-1,-1,-1,1276,-7368,-15656,100,Happy
478,36,-1,48,-716,-16496,-2512,-1,-1,-1,250,Sad
4779,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
4778,33,1,52,-788,-16576,-2404,1164,-7508,-15704,100,Happy
4777,-1,-1,52,-1,-1,-1,-1,-1,-1,100,Happy
4776,33,1,52,-656,-16464,-2380,1276,-7468,-15584,100,Happy
4775,-1,1,52,-1,-1,-1,1244,-7532,-15712,100,Happy
4774,33,1,52,196,-16524,-2388,1316,-7412,-15684,100,Happy
4773,33,1,52,-864,-16512,-2292,1136,-7428,-15648,100,Happy
4772,33,1,52,-908,-16504,-2292,1216,-7416,-15568,100,Happy
4771,33,1,52,-896,-16528,-2396,1276,-7364,-15676,100,Happy
4770,33,1,52,-904,-16428,-2304,1184,-7384,-15560,100,Happy
477,-1,1,48,-1,-1,-1,1232,-7276,-15572,250,Sad
4769,35,1,44,-2068,-16384,-2332,1228,-7360,-15644,250,Sad
4768,35,1,44,-1580,-16536,-2356,1212,-7396,-15684,250,Sad
4767,35,1,44,-1928,-16332,-2380,1280,-7296,-15728,250,Sad
4766,35,1,44,-1720,-16424,-2372,1336,-7380,-15684,250,Sad
4765,-1,1,44,-1,-1,-1,1308,-7344,-15628,250,Sad
4764,35,1,44,-1732,-16524,-2292,1268,-7320,-15680,250,Sad
4763,35,-1,44,-1960,-16460,-2316,-1,-1,-1,250,Sad
4762,35,1,44,-2140,-16352,-2316,1300,-7388,-15504,250,Sad
4761,-1,1,48,-1,-1,-1,1180,-7468,-15672,250,Sad
4760,35,1,48,-1480,-16480,-2380,1196,-7416,-15680,250,Sad
476,36,-1,48,-704,-16476,-2540,-1,-1,-1,250,Sad
4759,35,-1,48,-1988,-16408,-2156,-1,-1,-1,250,Sad
4758,-1,1,48,-1,-1,-1,1304,-7448,-15540,250,Sad
4757,35,-1,48,-1664,-16460,-2336,-1,-1,-1,250,Sad
4756,35,1,48,-2208,-16320,-2252,1184,-7368,-15632,250,Sad
4755,-1,1,48,-1,-1,-1,1240,-7332,-15520,250,Sad
4754,35,-1,48,-1968,-16300,-2188,-1,-1,-1,250,Sad
4753,35,1,48,-1280,-16480,-2456,1180,-7496,-15712,250,Sad
4752,34,-1,48,-1264,-16500,-2500,-1,-1,-1,250,Sad
4751,34,1,48,-1316,-16468,-2396,1152,-7416,-15572,250,Sad
4750,34,1,48,-1524,-16408,-2364,1260,-7356,-15576,250,Sad
475,36,-1,48,-824,-16484,-2400,-1,-1,-1,250,Sad
4749,34,1,48,-1408,-16532,-2320,1280,-7408,-15592,200,Sad
4748,-1,1,48,-1,-1,-1,1228,-7448,-15844,200,Sad
4747,34,1,48,-1564,-16532,-2352,1236,-7424,-15508,200,Sad
4746,34,1,48,-644,-16680,-2344,1124,-7352,-15648,200,Sad
4745,34,1,48,-680,-16216,-2404,1252,-7364,-15736,200,Sad
4744,34,1,48,-1632,-16360,-2308,1340,-7376,-15556,200,Sad
4743,34,1,48,-1956,-16408,-2280,1296,-7312,-15652,200,Sad
4742,34,1,48,-1512,-16420,-2608,1264,-7372,-15556,200,Fear
4741,34,1,76,-1512,-16428,-2388,1184,-7428,-15680,200,Fear
4740,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
474,-1,1,48,-1,-1,-1,1232,-7292,-15572,250,Sad
4739,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
4738,34,1,76,-1260,-16584,-2448,1260,-7448,-15648,200,Fear
4737,34,1,76,-1428,-16468,-2328,1208,-7388,-15592,200,Fear
4736,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
4735,34,1,76,-1416,-16432,-2316,1236,-7380,-15588,200,Fear
4734,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
4733,34,1,76,-1356,-16452,-2472,1324,-7456,-15680,200,Fear
4732,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
4731,34,1,76,-1504,-16472,-2424,1224,-7480,-15712,200,Fear
4730,-1,-1,76,-1,-1,-1,-1,-1,-1,200,Fear
473,36,-1,48,-416,-16616,-2388,-1,-1,-1,250,Sad
4729,34,1,76,-1372,-16444,-2324,1160,-7444,-15632,150,Fear
4728,34,1,76,-1364,-16468,-2488,1144,-7424,-15544,150,Fear
4727,34,1,76,-1408,-16488,-2420,1240,-7400,-15572,150,Fear
4726,34,1,76,-1384,-16472,-2320,1172,-7372,-15664,150,Angry
4725,34,1,76,-1364,-16472,-2332,1284,-7396,-15788,150,Angry
4724,34,1,76,-1432,-16404,-2308,1228,-7368,-15616,150,Angry
4723,-1,1,76,-1,-1,-1,1252,-7460,-15672,150,Angry
4722,34,1,56,-1424,-16528,-2424,1244,-7476,-15700,150,Angry
4721,33,1,56,-1372,-16408,-2336,1180,-7436,-15528,150,Angry
4720,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
472,-1,-1,48,-1,-1,-1,-1,-1,-1,250,Sad
4719,33,1,56,-1476,-16516,-2416,1384,-7432,-15692,150,Happy
4718,-1,1,56,-1,-1,-1,1284,-7396,-15604,150,Happy
4717,33,-1,56,-1524,-16536,-2384,-1,-1,-1,150,Happy
4716,-1,1,56,-1,-1,-1,1284,-7372,-15720,150,Happy
4715,33,-1,56,-1400,-16408,-2468,-1,-1,-1,150,Happy
4714,-1,1,56,-1,-1,-1,1248,-7368,-15684,150,Happy
4713,-1,1,56,-1,-1,-1,1168,-7396,-15620,150,Happy
4712,33,-1,56,-1452,-16408,-2324,-1,-1,-1,150,Happy
4711,33,1,56,-1440,-16472,-2552,1316,-7368,-15556,150,Happy
4710,-1,-1,56,-1,-1,-1,-1,-1,-1,150,Happy
471,36,1,48,-736,-16504,-2580,1260,-7340,-15728,250,Sad
4709,33,-1,56,-1156,-16440,-2400,-1,-1,-1,100,Happy
4708,-1,1,56,-1,-1,-1,1184,-7360,-15592,100,Happy
4707,33,1,56,-956,-16524,-2408,1280,-7456,-15660,100,Happy
4706,33,1,56,-1200,-16484,-2312,1232,-7308,-15608,100,Happy
4705,33,1,56,-1236,-16428,-2328,1224,-7336,-15616,100,Happy
4704,33,1,56,-1224,-16548,-2432,1172,-7372,-15568,100,Happy
4703,33,1,56,-1372,-16516,-2368,1204,-7540,-15648,100,Happy
4702,-1,-1,56,-1,-1,-1,-1,-1,-1,100,Happy
4701,33,1,56,-1284,-16400,-2200,1260,-7456,-15572,100,Happy
4700,-1,1,56,-1,-1,-1,1244,-7464,-15592,100,Happy
470,-1,-1,48,-1,-1,-1,-1,-1,-1,250,Sad
47,34,1,72,-1248,-16480,-2436,1188,-7408,-15672,200,Fear
4699,33,1,56,-1392,-16512,-2224,1228,-7456,-15624,100,Happy
4698,-1,1,56,-1,-1,-1,1208,-7420,-15748,100,Happy
